totage,drybio_bole
88,4065.791108
84,4066.77024
261,4067.861799
135,4068.60802
227,4068.610918
121,4069.835591
77,4071.071142
411,4071.17108
98,4072.550558
116,4073.640921
128,4074.189035
195,4075.504434
91,4075.550392
128,4075.6716
123,4075.819273
81,4075.830661
62,4077.811164
148,4078.181802
151,4078.278684
157,4080.997712
116,4081.279652
147,4081.552328
173,4085.351328
161,4086.465231
72,4087.977555
168,4089.307622
102,4089.674062
194,4090.408798
108,4093.341716
78,4094.564989
108,4094.647206
139,4095.738703
87,4095.81241
97,4097.332512
213,4099.559015
82,4099.982689
83,4102.320036
87,4103.74056
67,4103.90136
87,4104.064365
41,4106.619321
259,4107.347321
71,4107.828953
59,4108.332151
137,4109.106257
57,4109.317015
162,4111.531979
66,4113.862954
268,4114.433118
82,4114.81321
101,4115.16144
84,4116.489009
272,4116.490942
67,4116.868021
100,4118.654869
86,4118.924035
85,4119.494445
131,4120.291691
78,4120.479309
137,4121.549685
55,4123.230964
63,4123.657868
68,4124.090629
96,4124.695764
71,4125.237206
81,4125.871634
86,4128.285196
77,4128.574574
92,4129.156225
121,4129.624592
102,4130.385628
224,4130.849578
98,4131.606296
93,4132.298101
93,4132.298101
104,4134.267796
148,4134.830084
209,4137.319638
157,4137.417036
125,4138.552965
128,4139.89438
82,4140.124671
64,4140.736521
94,4141.153189
99,4141.544289
87,4143.295176
87,4143.738834
95,4143.753592
157,4144.074594
157,4144.852097
94,4145.208244
26,4146.757542
111,4147.965144
107,4148.628083
166,4148.962108
101,4149.025836
85,4149.324386
147,4149.39478
92,4149.697909
136,4151.095544
55,4151.833423
104,4153.965696
87,4154.07091
182,4154.292098
116,4154.877836
105,4154.939026
84,4156.050222
83,4156.929284
86,4157.515462
85,4158.2045
48,4158.233745
121,4158.561847
81,4158.794165
97,4159.893538
107,4160.415282
68,4160.738796
154,4161.03168
62,4161.516669
98,4162.329208
69,4162.644235
120,4163.158032
106,4163.668817
201,4163.668817
67,4164.425697
160,4164.481955
86,4164.494922
159,4166.599316
158,4167.097684
151,4168.064556
59,4170.213399
91,4174.03584
113,4177.89598
170,4178.400954
127,4178.528923
99,4178.61368
59,4179.220395
75,4179.492014
200,4180.557808
135,4183.233673
101,4184.131505
124,4185.81072
59,4187.954589
67,4188.557917
358,4189.093643
207,4189.296126
58,4189.59216
90,4189.859037
116,4190.33472
80,4193.140485
84,4193.689827
215,4194.499798
112,4195.316178
96,4195.376716
175,4196.19524
97,4196.972751
73,4198.285979
160,4198.599155
134,4198.623163
168,4198.786809
55,4199.417941
78,4199.599207
97,4199.851319
98,4199.927572
106,4200.566242
116,4201.470022
127,4201.854159
87,4203.210528
83,4204.195392
89,4205.279124
135,4207.480509
107,4207.762227
117,4208.393447
78,4209.967698
98,4210.105001
243,4211.399327
151,4211.432938
60,4212.518809
53,4214.15638
100,4214.975166
101,4215.139104
177,4215.686049
69,4215.794361
87,4218.009078
111,4218.087905
95,4219.297337
120,4220.959669
73,4221.595167
121,4222.596491
89,4224.221623
107,4224.48396
158,4224.980849
67,4226.256316
67,4226.519945
78,4226.670636
269,4227.075828
91,4228.42876
192,4229.138184
112,4229.262404
106,4229.962546
176,4230.153798
87,4230.338112
104,4231.11613
86,4232.352253
85,4232.417752
135,4232.952409
116,4233.898805
62,4236.368518
111,4237.656937
64,4237.859222
105,4238.419688
107,4239.45842
82,4240.874006
168,4241.42821
76,4242.461047
81,4244.780675
139,4244.998466
80,4245.54445
120,4248.000779
107,4248.240949
137,4248.946915
87,4249.282355
80,4250.548345
67,4253.440224
67,4258.099361
74,4258.981085
76,4260.54476
77,4260.752304
411,4262.949253
69,4265.468786
117,4267.760724
107,4269.746164
97,4270.670065
64,4270.927456
267,4271.737452
100,4272.289954
63,4272.809726
268,4274.03999
54,4274.20298
73,4274.20298
63,4275.108048
93,4275.606684
96,4276.330488
221,4277.21701
97,4277.660289
124,4277.734505
117,4278.212724
111,4278.579991
117,4278.96164
112,4280.466938
207,4281.296488
86,4281.673927
127,4281.750587
62,4282.330656
96,4282.426425
132,4284.498407
127,4284.672562
51,4285.276716
135,4285.365264
88,4285.909689
68,4285.971356
77,4286.780653
137,4289.553297
87,4292.679693
61,4293.035319
123,4293.683543
156,4294.3606
148,4294.477584
86,4294.618343
207,4295.303717
105,4295.71054
98,4295.741163
59,4296.583645
169,4298.36523
107,4299.22869
265,4300.305409
193,4300.715328
106,4304.138289
58,4305.495462
102,4306.183611
97,4306.237694
92,4307.168623
157,4308.180976
76,4308.963744
154,4309.579529
134,4310.257536
50,4310.503326
42,4310.776509
97,4311.5333
157,4313.941518
91,4314.286462
164,4314.326317
118,4317.053983
123,4317.130272
125,4317.787001
77,4318.896148
81,4318.899382
129,4319.783504
96,4322.316022
91,4322.52185
137,4322.600582
122,4323.956524
87,4324.404801
157,4325.46863
87,4326.291965
111,4327.546164
69,4327.971714
69,4327.971714
245,4330.357465
166,4331.37884
58,4334.53008
135,4335.573938
127,4337.085585
168,4338.469502
83,4338.81458
105,4338.889054
131,4339.360342
62,4339.78296
64,4340.799399
121,4340.997137
100,4341.618594
110,4342.907018
77,4343.014915
106,4343.38632
106,4343.998105
59,4344.347725
108,4344.707247
96,4346.055318
59,4346.53128
87,4346.871936
93,4347.399044
97,4347.557361
99,4347.89605
94,4348.647194
54,4350.079605
128,4350.288295
61,4351.443966
101,4351.484089
165,4352.258482
268,4353.083394
152,4353.546717
107,4354.223404
93,4354.556311
141,4355.213073
52,4355.624385
207,4355.659142
207,4356.096588
177,4356.637082
81,4357.752369
77,4357.846069
119,4358.824361
157,4359.424004
56,4360.524132
171,4361.000945
172,4362.583794
130,4364.27206
139,4364.570051
81,4365.277476
103,4366.003786
57,4366.899432
116,4367.68807
114,4369.947423
96,4370.382937
58,4374.582576
78,4374.650636
177,4374.903074
68,4376.115876
160,4377.100155
84,4377.865762
59,4377.91894
256,4379.33924
35,4379.556921
79,4386.380361
136,4388.235278
169,4389.302156
86,4389.541516
56,4389.655475
97,4390.648001
82,4392.421188
53,4394.280706
125,4395.386919
65,4396.042178
79,4396.751689
110,4397.196519
180,4400.477591
58,4400.96522
166,4402.019469
167,4402.859997
86,4404.385516
257,4404.52471
77,4406.304669
59,4406.57747
142,4407.01778
216,4407.640923
94,4408.64228
62,4408.72543
244,4410.194303
180,4411.382894
59,4411.490565
136,4414.088724
70,4415.857239
51,4416.6048
102,4416.996088
35,4418.314005
81,4419.523638
78,4422.073381
112,4422.19764
72,4422.842544
175,4424.682665
110,4427.866576
111,4428.024502
92,4428.730008
107,4430.010408
97,4433.046077
186,4433.183957
132,4434.791289
127,4437.287793
89,4437.573114
64,4438.511115
97,4439.632352
94,4439.703444
63,4440.899081
118,4441.187562
222,4443.220102
96,4444.840945
100,4445.27108
86,4446.808231
74,4447.46496
79,4448.121689
97,4448.787738
97,4448.787738
72,4451.076281
58,4452.97678
50,4453.045975
151,4453.475902
61,4455.060396
65,4455.672432
156,4456.447518
120,4462.52976
109,4463.223175
146,4465.24884
77,4466.061797
67,4466.493333
68,4469.592662
220,4469.764806
95,4473.857244
77,4474.385206
112,4475.698697
106,4476.039801
59,4479.997739
126,4480.174074
166,4481.869071
100,4481.908521
107,4485.300971
108,4485.315354
113,4486.532625
61,4487.367191
91,4487.94815
101,4490.80015
65,4492.55306
82,4492.742298
115,4492.812529
111,4492.954058
75,4493.226734
92,4493.371845
92,4494.190631
76,4495.78584
110,4496.656564
97,4497.319803
115,4498.200818
93,4498.309524
87,4500.649215
62,4501.286845
104,4502.10563
76,4505.3424
75,4507.100524
69,4507.393818
125,4511.155041
168,4511.155041
207,4512.233788
55,4512.796634
93,4514.1096
110,4516.415986
207,4517.482229
97,4517.649618
115,4519.690615
71,4520.938379
96,4521.154043
140,4522.144836
80,4522.631076
94,4524.615394
57,4524.759506
74,4525.061147
116,4525.85444
115,4526.733502
86,4527.440959
70,4528.853406
121,4528.882951
157,4529.790606
81,4531.150915
90,4531.83751
95,4532.734611
233,4533.473524
76,4533.659604
77,4533.766501
311,4534.64544
69,4535.950029
90,4537.5876
97,4538.513768
79,4538.646797
63,4540.213076
214,4541.155159
127,4542.33121
66,4544.127397
70,4544.641166
182,4547.222648
96,4547.278329
101,4548.252454
79,4549.323726
112,4549.343516
111,4551.335997
60,4553.145234
108,4553.731804
96,4554.568425
193,4554.846117
202,4555.15748
69,4555.874365
87,4556.310177
157,4556.844592
157,4557.531888
217,4559.216963
80,4559.259876
107,4561.218139
207,4562.47202
66,4563.992084
108,4566.585636
96,4566.621619
117,4567.864355
84,4568.929938
61,4569.222822
59,4569.521245
159,4569.521245
59,4574.979915
59,4577.982256
117,4578.45641
117,4578.45641
121,4579.619799
207,4581.507081
101,4584.132894
95,4584.167636
95,4585.897664
84,4587.648713
47,4588.626795
225,4589.470577
89,4591.353312
127,4592.113192
73,4592.244898
72,4592.313969
128,4595.171727
107,4599.713702
96,4601.388396
74,4602.23244
139,4602.422064
105,4603.638445
107,4604.079157
96,4604.207126
62,4605.704758
149,4605.898557
304,4606.418853
95,4607.465949
69,4609.074956
59,4609.36828
63,4609.643099
119,4610.274632
62,4611.174135
166,4611.925644
200,4613.177382
107,4613.394316
77,4614.240857
100,4615.814978
82,4617.52355
226,4617.954626
59,4620.83365
67,4621.134871
184,4624.92755
261,4627.368268
77,4627.699449
105,4629.342343
116,4632.980441
89,4634.923358
107,4635.152777
116,4636.864166
59,4639.120414
97,4640.498685
255,4640.989202
94,4640.989202
97,4641.102969
158,4642.145966
131,4643.273774
134,4644.450553
155,4646.547801
161,4646.820477
81,4646.876142
132,4647.070745
54,4650.85654
79,4653.095062
44,4653.58608
72,4653.868992
117,4654.94959
157,4655.867889
96,4656.893773
106,4658.831756
74,4659.317961
87,4660.377278
295,4660.461117
97,4660.635911
118,4661.187367
116,4662.989711
66,4664.316308
89,4664.750996
89,4664.776631
108,4667.356512
97,4667.933848
195,4668.099848
85,4668.59773
125,4669.394839
80,4676.78594
117,4677.016482
87,4677.417808
72,4677.877499
59,4679.242269
72,4679.572006
172,4680.574462
205,4682.013137
68,4682.039702
54,4682.743389
106,4683.104634
122,4684.384004
97,4685.196585
188,4685.481648
59,4685.792526
87,4686.302887
59,4687.157296
102,4688.794839
70,4690.705621
112,4692.437682
70,4692.615966
58,4694.017255
97,4695.285346
116,4695.521234
111,4695.653777
77,4695.669102
137,4696.543638
59,4697.25626
111,4697.563658
57,4697.95717
65,4698.285305
47,4699.439406
116,4699.789194
159,4703.86632
187,4704.523049
82,4706.532431
142,4706.586241
70,4706.820878
74,4709.447335
46,4709.775962
107,4709.91838
164,4709.920278
106,4710.298206
115,4710.432199
58,4710.432199
170,4712.022709
157,4712.1984
91,4713.38725
94,4713.39416
83,4715.269841
170,4715.296326
70,4716.031316
190,4717.206234
38,4717.222166
76,4717.72658
87,4718.289183
100,4721.82048
70,4722.250959
118,4723.218902
118,4723.943284
87,4724.236138
107,4725.408084
120,4725.641579
91,4726.562387
86,4726.562387
84,4727.175737
86,4728.066553
126,4728.371119
196,4728.631418
87,4731.82944
101,4732.483669
79,4733.413022
158,4733.47922
72,4735.286888
96,4735.37144
75,4735.957178
185,4736.368073
189,4736.997818
103,4738.337801
120,4740.653229
101,4743.098241
134,4743.109586
168,4743.608962
90,4744.474355
130,4744.474355
128,4746.724517
71,4746.873375
107,4746.960389
140,4747.462718
107,4748.843102
117,4750.328017
268,4751.34001
110,4751.570569
67,4752.783017
72,4752.783017
75,4754.026926
92,4756.06571
72,4756.762542
225,4757.326202
107,4761.734649
64,4762.488319
91,4763.342991
437,4763.590139
127,4764.260706
275,4764.464616
268,4764.664719
59,4764.671874
106,4765.750573
95,4766.036235
89,4766.776787
135,4767.122856
135,4767.122856
129,4767.627973
60,4767.884503
72,4768.541232
248,4768.541232
166,4769.06976
102,4770.743972
66,4772.480654
95,4773.678265
169,4774.122247
97,4775.138169
261,4776.4782
59,4776.953984
111,4776.982164
99,4780.7908
91,4781.162922
89,4782.001617
171,4782.912023
126,4783.314583
108,4784.956176
90,4784.956176
55,4785.96098
223,4786.65242
139,4786.764877
67,4788.895598
180,4789.106525
169,4791.241804
169,4791.706256
109,4792.506919
147,4793.141694
88,4793.163648
71,4794.148512
85,4794.412284
163,4800.686869
96,4801.183957
91,4801.232604
90,4801.699255
84,4803.012713
226,4803.126144
47,4805.206926
157,4806.06239
136,4806.094729
67,4808.265626
226,4809.732367
70,4810.891558
54,4811.616759
93,4812.690714
218,4813.189913
92,4813.706676
175,4816.360886
81,4817.761256
209,4818.167426
96,4818.298662
70,4818.986211
116,4819.208035
92,4820.740623
89,4822.970922
92,4825.571265
125,4825.809651
175,4827.618144
127,4830.726695
208,4831.143294
70,4837.272976
56,4837.484194
72,4838.14043
70,4839.18373
147,4839.503684
178,4840.275942
138,4841.245195
175,4842.080345
202,4844.378208
79,4847.004631
277,4848.817279
58,4853.242409
94,4853.899138
59,4853.922169
72,4854.263082
80,4854.555374
101,4856.685996
115,4857.197721
93,4859.480153
77,4861.121746
79,4862.434745
96,4863.286484
111,4865.745696
116,4866.648942
96,4867.121691
258,4868.672489
147,4869.145198
98,4869.872276
87,4875.732796
107,4878.927432
219,4879.025386
79,4879.851159
59,4880.12437
91,4883.961829
272,4884.523796
86,4887.052096
57,4888.853392
75,4888.858155
97,4890.40812
112,4891.587694
59,4894.044051
157,4896.235038
72,4897.417222
127,4897.823923
86,4900.733267
107,4901.988
57,4903.832395
103,4905.113697
50,4905.113697
196,4906.811048
165,4910.387941
160,4910.693245
165,4911.870673
62,4914.24157
106,4914.809591
50,4916.275728
139,4918.823904
79,4918.902185
123,4919.129447
76,4922.513472
187,4922.65496
89,4928.434434
55,4928.980009
127,4929.181479
125,4931.709549
81,4935.456474
136,4938.778915
112,4942.596367
77,4943.377836
90,4945.767062
69,4946.994
90,4948.404218
189,4949.450329
102,4950.542325
141,4953.36304
140,4955.644348
64,4960.368079
156,4963.076948
116,4965.183449
62,4969.502436
219,4969.74125
42,4969.920649
74,4972.643604
90,4972.831691
131,4974.056167
128,4975.932599
99,4976.535342
74,4976.744089
188,4978.38166
130,4978.652318
177,4980.208248
110,4981.1112
131,4981.223916
60,4981.657184
162,4982.360853
109,4982.380303
159,4983.294755
96,4985.478311
119,4986.202376
91,4987.37732
160,4988.254057
106,4990.3078
113,4990.564359
155,4991.186862
158,4993.957762
86,4994.550022
89,4995.220882
105,4996.566268
171,4998.512622
45,5004.037849
116,5004.205611
177,5005.185144
125,5006.221405
75,5006.886055
51,5008.856242
102,5010.042531
170,5010.81984
74,5010.861289
88,5010.891014
85,5012.226059
116,5013.508737
62,5014.136841
128,5014.437257
118,5015.831374
113,5016.68036
78,5016.865971
55,5017.139154
65,5017.411955
135,5017.74156
81,5018.118698
69,5019.868285
65,5020.674542
86,5021.388073
110,5023.957728
79,5023.962594
99,5024.00612
179,5024.00612
153,5025.582409
268,5025.7116
107,5026.130736
116,5026.912286
108,5029.891814
62,5030.490398
87,5032.1652
80,5034.214571
180,5034.463522
108,5036.731798
325,5038.973835
89,5039.943804
219,5040.126227
96,5040.709058
85,5040.795614
115,5043.217448
247,5043.476479
117,5045.621096
86,5045.807604
82,5046.070485
121,5047.229464
104,5047.923415
169,5049.219357
109,5049.492006
277,5050.005529
81,5053.038709
87,5059.414073
96,5060.048742
69,5061.900921
99,5063.306216
63,5064.666953
99,5065.759871
133,5065.925182
76,5066.308546
107,5067.621545
207,5069.866646
88,5070.226052
137,5071.560967
147,5072.491019
92,5074.187424
142,5074.840689
132,5075.644602
150,5077.630742
107,5078.153998
90,5078.276931
62,5078.822915
272,5081.440284
243,5083.85401
168,5083.890121
84,5084.412017
75,5086.048839
127,5086.049064
377,5086.988327
82,5087.647776
156,5088.138131
125,5088.179836
70,5088.92147
137,5090.860058
276,5090.907144
106,5091.014735
93,5094.040356
102,5094.38014
207,5095.129502
92,5095.785502
168,5097.807815
102,5100.658005
96,5101.073262
100,5103.405991
128,5108.33077
89,5117.034016
276,5120.297471
218,5121.85561
123,5122.447392
77,5122.615794
89,5123.929604
207,5124.706503
174,5127.445822
87,5127.598048
80,5129.86211
63,5130.326729
137,5132.194286
157,5134.478698
148,5135.57915
175,5136.217491
103,5139.8472
80,5143.130385
84,5143.895627
134,5145.769347
87,5146.176596
107,5146.314164
96,5148.647567
45,5150.232878
101,5151.181196
74,5151.337857
108,5153.397014
147,5156.262144
89,5159.85721
83,5160.26552
200,5163.917569
210,5165.164797
57,5165.34408
59,5165.34408
118,5165.648421
181,5167.800409
86,5169.141078
121,5171.107498
188,5174.318681
84,5174.91704
100,5175.210444
87,5177.601866
59,5178.172174
116,5181.311196
257,5182.705382
61,5184.495847
128,5185.224245
86,5192.46936
90,5192.910641
68,5194.344912
167,5194.7376
92,5196.015258
117,5197.241238
59,5197.277725
219,5197.85881
135,5198.369721
168,5198.612962
137,5199.124473
57,5199.436369
116,5200.002103
99,5200.254062
57,5200.746121
67,5201.238926
84,5202.061441
116,5202.587604
70,5203.185751
63,5203.209113
200,5203.358425
207,5203.722231
92,5205.967516
71,5209.494422
127,5210.399414
268,5211.539386
207,5212.445801
77,5213.43958
107,5213.805206
60,5216.656485
269,5216.85961
62,5218.294029
119,5219.952192
111,5222.973996
119,5224.254366
93,5226.36001
127,5227.120194
86,5227.50002
158,5228.444894
139,5229.47263
175,5229.667959
94,5230.857849
100,5230.912764
92,5232.755815
207,5233.87631
55,5236.30802
168,5237.039338
121,5241.302502
59,5243.677035
126,5244.226918
99,5246.133801
112,5249.932764
102,5249.9549
41,5250.155623
85,5251.797216
127,5253.429255
57,5255.207076
157,5258.281202
103,5258.723764
142,5258.739396
157,5259.801608
57,5261.497787
66,5262.239982
108,5262.302518
108,5262.782994
189,5262.95928
51,5263.616009
272,5264.231429
128,5264.468629
90,5265.512125
107,5267.990276
108,5269.059672
106,5269.565742
111,5271.823481
100,5272.062791
98,5272.808345
70,5273.793175
114,5274.254316
175,5274.597144
145,5275.546793
91,5275.926712
48,5276.156691
186,5276.587638
76,5277.813048
65,5278.340219
77,5278.38936
107,5278.649596
57,5278.886231
272,5280.381523
97,5284.882778
137,5286.442671
148,5287.384822
107,5288.612542
123,5289.52213
78,5290.802525
81,5291.746718
99,5293.049968
99,5293.897881
107,5294.339058
130,5294.478201
142,5297.684534
41,5298.37313
114,5299.21548
106,5299.584408
121,5302.116932
108,5302.273202
60,5304.815221
112,5307.27155
67,5307.936062
125,5312.314653
320,5312.756604
85,5313.575015
56,5315.15867
58,5315.45976
167,5318.121863
127,5319.087938
193,5321.206352
274,5321.659198
74,5328.833839
74,5329.929916
68,5330.58875
161,5330.761948
68,5331.573614
47,5332.330729
103,5332.887072
211,5336.745577
180,5338.946414
70,5340.297191
259,5344.11829
116,5345.718817
58,5346.018831
112,5346.932386
86,5347.403556
191,5348.683862
160,5349.57696
106,5350.529303
91,5357.257702
147,5357.837623
60,5360.4943
76,5360.94
122,5361.129773
177,5361.448944
162,5364.042626
258,5364.403502
87,5366.091631
87,5367.358553
85,5370.866066
160,5372.229603
223,5379.51145
270,5383.444903
101,5383.966961
100,5384.240144
101,5384.928095
142,5385.605516
128,5386.113486
168,5387.486984
78,5388.041054
101,5389.968674
207,5390.400282
118,5390.996138
76,5391.977802
122,5392.931276
89,5394.278832
51,5395.920425
90,5396.249481
137,5397.830922
150,5399.510883
118,5401.429422
95,5407.149614
110,5407.712805
99,5409.708912
61,5413.443756
200,5413.648334
49,5414.305063
87,5415.408217
60,5417.265376
74,5418.902919
117,5419.042975
174,5422.84067
123,5427.353506
59,5427.637141
168,5428.674655
112,5429.247396
209,5429.520455
95,5431.025316
143,5435.644786
131,5436.592982
96,5437.179577
106,5438.058222
157,5440.309208
57,5441.533762
82,5443.710724
56,5443.813237
80,5444.508495
200,5446.742691
99,5448.107461
60,5449.745005
144,5450.250775
106,5450.927249
84,5452.416858
116,5454.174982
74,5454.357559
118,5454.685694
106,5455.100202
101,5455.639782
163,5455.933076
105,5457.114429
73,5458.206016
96,5459.655166
106,5460.692689
205,5460.981264
194,5461.252066
97,5463.55172
207,5466.9888
127,5468.904396
106,5471.671373
90,5473.490439
136,5473.549274
58,5476.152262
96,5477.335346
48,5478.651874
257,5481.65982
108,5483.865379
56,5487.137319
83,5488.7753
58,5490.685645
300,5490.937343
127,5491.177083
257,5491.557008
84,5496.379783
167,5496.379783
132,5498.041253
58,5500.238624
121,5500.319206
97,5500.473844
120,5503.452505
268,5505.291602
230,5505.908121
268,5508.179229
158,5510.168271
85,5510.337179
116,5511.542912
128,5514.108218
223,5515.916054
168,5517.036176
86,5518.229345
91,5518.375743
54,5520.289246
72,5520.34547
141,5523.695923
71,5524.209218
79,5524.25686
114,5526.441935
87,5529.532246
92,5530.194535
111,5531.900801
67,5532.168711
69,5534.082641
57,5534.124751
67,5535.447449
135,5535.77555
99,5536.266169
92,5537.327615
128,5537.745278
64,5538.449725
71,5539.1909
187,5541.315
192,5541.99805
86,5542.084102
141,5542.191868
77,5542.670057
172,5545.968529
67,5546.609479
77,5550.390562
84,5552.92608
169,5556.59347
216,5557.242562
226,5557.614684
269,5560.069865
94,5560.867775
142,5563.744298
106,5564.061382
168,5564.95438
137,5565.233298
212,5566.051798
168,5567.994584
141,5568.163778
90,5572.20144
87,5574.515081
132,5574.649095
221,5575.475057
68,5578.454503
112,5583.194996
80,5584.30346
87,5585.34901
76,5585.521379
99,5586.661975
223,5586.686677
257,5589.945161
130,5590.983673
76,5593.310046
69,5594.947999
208,5595.122516
57,5597.131554
90,5600.491766
109,5600.77909
57,5603.307042
216,5603.944027
89,5605.375241
97,5606.560409
55,5607.50291
103,5608.001698
187,5609.130509
50,5609.413664
87,5610.360244
128,5611.318003
76,5612.118338
78,5612.321921
127,5615.253493
52,5619.78502
163,5622.120854
51,5622.446455
96,5626.102853
69,5626.60846
55,5626.881671
217,5627.042606
107,5627.877877
268,5628.037188
99,5628.519214
82,5628.611249
75,5628.792016
108,5629.226402
156,5630.701147
71,5630.872284
64,5632.624114
60,5633.159099
101,5633.628
89,5636.563536
58,5637.876535
151,5640.502992
141,5640.737303
91,5644.444765
118,5645.36544
70,5645.42777
115,5648.043371
118,5653.498184
272,5655.779604
86,5656.553376
80,5656.63176
70,5656.63176
185,5657.831022
73,5658.231394
110,5660.529223
117,5661.11052
225,5661.738461
180,5662.775481
86,5663.523448
107,5664.061931
207,5664.22756
260,5667.68592
134,5668.179227
70,5669.393424
107,5671.691287
82,5672.609615
139,5673.661474
88,5674.646338
69,5674.646338
72,5680.420261
91,5682.543276
218,5684.166775
140,5684.937436
157,5692.386531
112,5694.887631
136,5697.389862
117,5698.000383
108,5701.38001
137,5701.6663
137,5702.078436
109,5703.03107
102,5707.209871
86,5708.60039
86,5708.789191
89,5709.774055
107,5711.296192
204,5712.098149
57,5715.683698
105,5715.943082
139,5716.065032
110,5717.223934
73,5718.309662
188,5719.951255
85,5720.338599
160,5722.955406
60,5722.955406
86,5726.023973
157,5726.841359
69,5726.859673
261,5730.20956
74,5731.113778
117,5731.877051
77,5731.963617
112,5732.842611
87,5733.269855
276,5734.066918
178,5737.47599
98,5738.621426
70,5741.515381
161,5743.39584
166,5743.50212
75,5746.974051
136,5748.06602
137,5748.184959
163,5749.588222
117,5751.796279
154,5752.781143
278,5753.437872
307,5756.845403
93,5758.034023
82,5760.66048
88,5761.317209
97,5762.95831
268,5764.082422
84,5764.201204
62,5764.599903
72,5769.852816
72,5772.151138
70,5773.721799
96,5775.270031
57,5781.48988
147,5785.363774
61,5788.733449
107,5788.885144
159,5790.098219
101,5790.573764
95,5790.997415
244,5791.54274
64,5794.46533
189,5794.512289
179,5795.8301
139,5796.116825
76,5797.097447
106,5798.192378
60,5800.469984
184,5807.673148
223,5809.757953
168,5812.940026
173,5816.799326
276,5818.319471
50,5819.754377
96,5819.848336
90,5823.854525
68,5825.006798
67,5825.580189
102,5827.536053
64,5828.309319
72,5829.253542
62,5829.603442
132,5830.682638
128,5830.707614
41,5831.345545
293,5832.886135
107,5833.625426
120,5834.0412
92,5834.72448
98,5839.736964
167,5840.995973
64,5841.683426
150,5841.691489
197,5841.750336
131,5842.326351
76,5842.976408
97,5844.758525
96,5845.504525
100,5846.674623
83,5853.240502
80,5855.603079
115,5855.866958
60,5856.695075
157,5859.46678
121,5859.611695
110,5869.122924
112,5870.570916
233,5872.61053
87,5885.307602
100,5889.174704
77,5889.324862
89,5890.203924
66,5892.201175
106,5893.134404
102,5893.814589
84,5896.270946
80,5899.859402
127,5902.035276
77,5904.962129
78,5906.915485
144,5907.761266
158,5912.663026
202,5913.060236
89,5913.19294
64,5913.975991
98,5916.849896
158,5919.129026
268,5919.458831
106,5921.12882
157,5928.760482
111,5930.390935
95,5930.93512
81,5931.092007
59,5932.2989
100,5932.452264
88,5932.844475
98,5933.572716
51,5936.938784
86,5937.485343
112,5940.4867
109,5942.070422
91,5944.045423
116,5944.060952
241,5944.414724
86,5945.492914
257,5947.337613
172,5947.946169
166,5949.242051
207,5949.395848
168,5950.4172
101,5951.116849
156,5952.9124
149,5955.529805
99,5957.639808
115,5958.821493
175,5959.595534
91,5962.582462
58,5963.220823
257,5963.391645
103,5963.754818
142,5964.192363
104,5965.190551
66,5965.311156
54,5966.142889
59,5966.4161
359,5968.053671
295,5969.144146
181,5970.782801
161,5971.326703
261,5972.693555
87,5978.436525
116,5980.881765
223,5981.231078
127,5987.559668
127,5987.695225
112,5988.171374
54,5997.257776
134,5997.36371
93,5998.625524
178,6000.539676
60,6002.959111
89,6003.513545
87,6004.464751
60,6006.556538
58,6008.58844
58,6008.58844
182,6009.899031
69,6010.08587
64,6012.81541
101,6013.862782
102,6014.452981
161,6016.035863
55,6016.090525
113,6016.958575
147,6018.84424
69,6024.005961
217,6024.489956
59,6024.551536
59,6026.189079
72,6026.463324
200,6026.707674
169,6029.406121
96,6030.804
93,6031.055042
80,6036.133356
59,6037.088071
268,6039.214196
114,6043.653951
208,6052.846286
118,6055.937322
95,6056.51436
81,6057.231604
111,6058.354041
157,6060.11519
91,6060.397522
95,6062.489201
83,6064.946601
131,6067.083832
55,6069.040501
121,6071.559552
111,6072.598744
307,6073.605659
103,6074.842246
167,6076.466124
91,6076.632444
82,6077.79733
197,6078.91556
97,6082.156194
200,6087.87325
130,6089.944224
136,6090.977997
96,6091.191057
109,6092.785936
84,6099.13656
69,6100.15536
47,6101.459604
190,6101.731194
101,6104.305352
87,6104.717575
157,6106.466574
92,6106.687303
107,6107.312724
128,6107.360783
91,6107.672134
75,6109.162355
93,6112.028142
68,6112.925047
127,6115.256327
133,6115.551504
100,6115.879606
108,6115.879606
70,6115.985795
162,6117.022479
139,6117.521199
121,6117.849826
110,6118.442125
269,6123.027456
175,6124.992791
81,6126.093753
154,6126.630334
102,6126.903136
92,6129.161599
118,6131.558388
137,6134.27256
108,6137.547463
361,6138.286158
117,6141.14075
94,6144.469321
59,6145.1899
142,6145.4268
91,6145.433578
217,6146.49084
113,6148.053257
107,6149.963894
119,6152.448861
74,6152.557842
117,6152.883276
87,6153.301147
157,6153.617463
60,6154.619136
102,6155.37521
135,6157.043856
238,6163.587356
222,6164.773702
91,6167.118004
108,6167.298201
174,6168.38976
67,6168.935744
75,6172.210859
62,6174.317266
77,6174.357827
96,6179.898281
120,6184.220195
80,6187.768521
91,6188.137006
86,6188.622236
97,6193.080891
101,6193.19768
59,6193.227191
125,6195.851528
157,6200.811628
104,6203.217583
66,6204.402391
56,6206.161798
132,6207.697112
69,6215.062281
117,6215.177447
86,6216.933084
67,6217.324354
113,6220.607047
197,6223.750855
76,6224.34205
90,6228.163149
88,6231.112841
106,6231.29128
59,6231.438291
102,6233.342698
220,6233.499804
80,6234.713406
119,6235.136626
153,6235.393676
218,6236.432615
116,6237.49464
62,6243.916464
